,part,oil,sensitive,pigmentation,wrinkle,hydration,file_name,class1,class2,class3,class1_area,class2_area,class3_area,total,total_area
1295,2,1,0,2,1,-2,01295NBC.jpg,0,0,1,0,0,144,0,0
1296,2,1,0,2,1,-2,01296NBC.jpg,0,0,2,0,0,288,0,0
1297,0,1,1,1,-2,-2,01297NBC.jpg,1,0,0,1258,0,0,3,3774
1298,0,1,0,1,-2,-2,01298NBC.jpg,0,0,0,0,0,0,0,0
1299,1,1,0,-2,0,-2,01299NBC.jpg,0,0,0,0,0,0,0,0
1300,1,1,0,-2,0,-2,01300NBC.jpg,0,0,0,0,0,0,0,0
1301,0,1,1,1,-2,-2,01301NBC.jpg,0,1,0,0,1330,0,0,0
1302,0,1,0,1,-2,-2,01302NBC.jpg,1,0,0,1722,0,0,3,5166
1303,3,-2,1,-2,2,2,01303NBC.jpg,0,1,0,0,930,0,0,0
1304,3,-2,0,-2,2,2,01304NBC.jpg,0,0,0,0,0,0,0,0
1305,2,1,0,2,1,-2,01305NBC.jpg,0,0,0,0,0,0,0,0
1306,2,1,0,1,1,-2,01306NBC.jpg,0,0,1,0,0,121,0,0
1307,0,1,1,2,-2,-2,01307NBC.jpg,0,1,0,0,3584,0,0,0
1308,0,1,0,2,-2,-2,01308NBC.jpg,0,0,0,0,0,0,0,0
1309,1,3,2,-2,1,-2,01309NBC.jpg,0,0,4,0,0,1124,0,0
1310,0,3,1,0,-2,-2,01310NBC.jpg,0,0,1,0,0,396,0,0
1311,3,-2,0,-2,0,0,01311NBC.jpg,0,0,0,0,0,0,0,0
1312,2,2,1,1,1,-2,01312NBC.jpg,0,2,2,0,1004,350,0,0
1313,0,3,2,0,-2,-2,01313NBC.jpg,0,2,1,0,2871,399,0,0
1314,1,3,2,-2,1,-2,01314NBC.jpg,0,0,14,0,0,4141,0,0
1315,0,2,2,0,-2,-2,01315NBC.jpg,1,2,3,3599,3260,1270,3,10797
1316,3,-2,0,-2,0,0,01316NBC.jpg,0,1,0,0,812,0,0,0
1317,2,2,1,1,1,-2,01317NBC.jpg,0,0,6,0,0,1299,0,0
1318,0,2,1,0,-2,-2,01318NBC.jpg,0,0,5,0,0,2290,0,0
1319,1,2,1,-2,1,-2,01319NBC.jpg,0,0,0,0,0,0,0,0
1320,1,3,1,-2,1,-2,01320NBC.jpg,0,0,0,0,0,0,0,0
1321,0,1,0,1,-2,-2,01321NBC.jpg,0,0,0,0,0,0,0,0
1322,0,2,1,1,-2,-2,01322NBC.jpg,2,0,1,1225,0,342,6,3675
1323,3,-2,1,-2,1,1,01323NBC.jpg,2,0,0,650,0,0,6,1950
1324,3,-2,1,-2,1,1,01324NBC.jpg,3,1,1,1180,420,272,9,3540
1325,2,2,0,1,2,-2,01325NBC.jpg,0,0,0,0,0,0,0,0
1326,2,2,1,2,2,-2,01326NBC.jpg,0,0,3,0,0,476,0,0
1327,0,1,2,1,-2,-2,01327NBC.jpg,2,0,5,1350,0,1640,6,4050
1328,0,2,1,1,-2,-2,01328NBC.jpg,2,0,0,1277,0,0,6,3831
1329,1,1,1,-2,1,-2,01329NBC.jpg,0,0,0,0,0,0,0,0
1330,1,2,1,-2,1,-2,01330NBC.jpg,0,0,0,0,0,0,0,0
1331,0,1,2,2,-2,-2,01331NBC.jpg,2,0,1,1464,0,380,6,4392
1332,0,2,0,0,-2,-2,01332NBC.jpg,0,0,0,0,0,0,0,0
1333,3,-2,1,-2,1,1,01333NBC.jpg,1,0,0,288,0,0,3,864
1334,3,-2,0,-2,0,2,01334NBC.jpg,0,0,0,0,0,0,0,0
1335,2,1,0,0,2,-2,01335NBC.jpg,0,0,0,0,0,0,0,0
1336,2,2,1,1,2,-2,01336NBC.jpg,0,0,4,0,0,728,0,0
1337,0,1,0,0,-2,-2,01337NBC.jpg,0,0,0,0,0,0,0,0
1338,0,2,0,0,-2,-2,01338NBC.jpg,0,0,0,0,0,0,0,0
1339,1,1,1,-2,0,-2,01339NBC.jpg,1,0,1,306,0,195,3,918
1340,1,2,2,-2,0,-2,01340NBC.jpg,1,1,2,380,361,446,3,1140
1341,0,1,1,0,-2,-2,01341NBC.jpg,2,0,4,1192,0,954,6,3576
1342,0,2,2,0,-2,-2,01342NBC.jpg,1,1,12,340,1225,2495,3,1020
1343,3,-2,1,-2,0,2,01343NBC.jpg,1,0,1,528,0,396,3,1584
1344,3,-2,2,-2,0,1,01344NBC.jpg,1,1,5,572,870,741,3,1716
1345,2,1,0,1,1,-2,01345NBC.jpg,0,0,1,0,0,100,0,0
1346,2,2,2,1,1,-2,01346NBC.jpg,0,1,8,0,837,1231,0,0
1347,0,1,0,1,-2,-2,01347NBC.jpg,2,0,0,1148,0,0,6,3444
1348,0,2,1,1,-2,-2,01348NBC.jpg,1,0,2,1178,0,478,3,3534
1349,1,1,1,-2,0,-2,01349NBC.jpg,1,0,2,420,0,449,3,1260
1350,1,2,2,-2,0,-2,01350NBC.jpg,1,1,4,484,462,887,3,1452
1351,0,1,0,1,-2,-2,01351NBC.jpg,2,0,0,2016,0,0,6,6048
1352,0,2,1,1,-2,-2,01352NBC.jpg,2,0,6,2325,0,1527,6,6975
1353,3,-2,1,-2,0,2,01353NBC.jpg,2,0,0,1037,0,0,6,3111
1354,3,-2,2,-2,0,1,01354NBC.jpg,2,1,7,1310,1088,1095,6,3930
1355,2,1,0,1,1,-2,01355NBC.jpg,0,0,2,0,0,322,0,0
1356,2,2,2,1,1,-2,01356NBC.jpg,0,1,14,0,837,1767,0,0
1357,0,1,1,0,-2,-2,01357NBC.jpg,2,0,1,1678,0,272,6,5034
1358,0,2,2,0,-2,-2,01358NBC.jpg,2,1,15,1355,1440,3031,6,4065
1359,1,2,2,-2,0,-2,01359NBC.jpg,2,0,12,701,0,2260,6,2103
1360,1,2,2,-2,0,-2,01360NBC.jpg,0,0,13,0,0,2321,0,0
1361,0,2,1,3,-2,-2,01361NBC.jpg,0,0,4,0,0,1138,0,0
1362,0,2,2,3,-2,-2,01362NBC.jpg,1,0,6,756,0,1456,3,2268
1363,3,-2,1,-2,1,3,01363NBC.jpg,1,0,4,506,0,786,3,1518
1364,3,-2,1,-2,1,3,01364NBC.jpg,0,0,1,0,0,169,0,0
1365,2,3,1,3,1,-2,01365NBC.jpg,0,0,25,0,0,3550,0,0
1366,2,2,1,3,1,-2,01366NBC.jpg,0,0,21,0,0,2713,0,0
1367,0,2,1,3,-2,-2,01367NBC.jpg,1,0,8,575,0,2322,3,1725
1368,0,2,1,3,-2,-2,01368NBC.jpg,0,0,14,0,0,3609,0,0
1369,1,2,2,-2,0,-2,01369NBC.jpg,1,0,14,460,0,2504,3,1380
1370,1,2,2,-2,0,-2,01370NBC.jpg,0,0,29,0,0,4352,0,0
1371,0,2,0,3,-2,-2,01371NBC.jpg,1,0,2,552,0,436,3,1656
1372,0,2,0,3,-2,-2,01372NBC.jpg,0,0,3,0,0,816,0,0
1373,3,-2,1,-2,1,3,01373NBC.jpg,1,0,0,357,0,0,3,1071
1374,3,-2,0,-2,1,3,01374NBC.jpg,0,0,1,0,0,143,0,0
1375,2,2,1,3,1,-2,01375NBC.jpg,0,0,13,0,0,2240,0,0
1376,2,2,1,3,1,-2,01376NBC.jpg,0,0,6,0,0,1098,0,0
1377,0,2,0,3,-2,-2,01377NBC.jpg,0,0,1,0,0,306,0,0
1378,0,1,1,3,-2,-2,01378NBC.jpg,0,0,1,0,0,224,0,0
1379,1,3,1,-2,0,-2,01379NBC.jpg,0,0,3,0,0,532,0,0
1380,1,3,1,-2,0,-2,01380NBC.jpg,0,0,4,0,0,813,0,0
1381,0,2,1,2,-2,-2,01381NBC.jpg,0,0,2,0,0,543,0,0
1382,0,3,1,2,-2,-2,01382NBC.jpg,0,0,6,0,0,2024,0,0
1383,3,-2,1,-2,0,2,01383NBC.jpg,0,0,2,0,0,342,0,0
1384,3,-2,0,-2,0,2,01384NBC.jpg,0,0,1,0,0,182,0,0
1385,2,2,2,1,1,-2,01385NBC.jpg,1,1,4,352,270,887,3,1056
1386,2,3,1,1,1,-2,01386NBC.jpg,1,0,4,210,0,600,3,630
1387,0,2,1,1,-2,-2,01387NBC.jpg,1,1,2,306,1120,529,3,918
1388,0,3,1,1,-2,-2,01388NBC.jpg,1,0,5,1640,0,1327,3,4920
1389,1,3,1,-2,0,-2,01389NBC.jpg,0,0,3,0,0,718,0,0
1390,1,3,1,-2,0,-2,01390NBC.jpg,0,0,3,0,0,456,0,0
1391,0,2,1,2,-2,-2,01391NBC.jpg,1,0,3,420,0,750,3,1260
1392,0,3,1,2,-2,-2,01392NBC.jpg,0,0,2,0,0,601,0,0
1393,3,-2,1,-2,0,2,01393NBC.jpg,0,0,2,0,0,312,0,0
1394,3,-2,0,-2,0,2,01394NBC.jpg,0,0,0,0,0,0,0,0
1395,2,2,2,1,1,-2,01395NBC.jpg,0,0,8,0,0,1207,0,0
1396,2,2,1,1,1,-2,01396NBC.jpg,1,0,1,304,0,238,3,912
1397,0,2,1,1,-2,-2,01397NBC.jpg,0,1,4,0,1225,1002,0,0
1398,0,3,1,1,-2,-2,01398NBC.jpg,1,0,5,924,0,1587,3,2772
1399,1,2,1,-2,1,-2,01399NBC.jpg,0,1,2,0,460,420,0,0
1400,1,1,1,-2,1,-2,01400NBC.jpg,3,0,0,1647,0,0,9,4941
1401,0,2,1,0,-2,-2,01401NBC.jpg,2,0,0,1260,0,0,6,3780
1402,0,1,1,0,-2,-2,01402NBC.jpg,1,0,3,1326,0,738,3,3978
1403,3,-2,0,-2,1,2,01403NBC.jpg,0,1,0,0,1435,0,0,0
1404,3,-2,0,-2,1,3,01404NBC.jpg,0,0,2,0,0,300,0,0
1405,2,2,1,0,1,-2,01405NBC.jpg,0,0,2,0,0,441,0,0
1406,2,1,1,0,1,-2,01406NBC.jpg,0,0,0,0,0,0,0,0
1407,0,2,1,0,-2,-2,01407NBC.jpg,2,1,1,1432,3245,256,6,4296
1408,0,1,2,0,-2,-2,01408NBC.jpg,3,0,0,3351,0,0,9,10053
1409,1,1,1,-2,1,-2,01409NBC.jpg,1,0,2,600,0,511,3,1800
1410,1,1,1,-2,1,-2,01410NBC.jpg,4,0,1,2320,0,210,12,6960
1411,0,2,1,0,-2,-2,01411NBC.jpg,3,1,1,4369,3965,378,9,13107
1412,0,1,2,0,-2,-2,01412NBC.jpg,4,0,1,5834,0,650,12,17502
1413,3,-2,0,-2,1,2,01413NBC.jpg,0,1,1,0,1540,144,0,0
1414,3,-2,0,-2,1,3,01414NBC.jpg,0,0,2,0,0,354,0,0
1415,2,2,1,0,1,-2,01415NBC.jpg,0,0,3,0,0,682,0,0
1416,2,1,1,0,1,-2,01416NBC.jpg,0,0,2,0,0,327,0,0
1417,0,2,1,0,-2,-2,01417NBC.jpg,1,0,0,899,0,0,3,2697
1418,0,1,1,0,-2,-2,01418NBC.jpg,1,0,2,1248,0,420,3,3744
1419,1,2,1,-2,0,-2,01419NBC.jpg,0,0,17,0,0,2652,0,0
1420,1,2,1,-2,0,-2,01420NBC.jpg,0,0,16,0,0,2936,0,0
1421,0,2,1,3,-2,-2,01421NBC.jpg,0,0,2,0,0,499,0,0
1422,0,2,1,3,-2,-2,01422NBC.jpg,0,0,2,0,0,483,0,0
1423,3,-2,1,-2,1,2,01423NBC.jpg,1,0,1,288,0,210,3,864
1424,3,-2,1,-2,1,1,01424NBC.jpg,1,0,1,306,0,182,3,918
1425,2,2,1,3,2,-2,01425NBC.jpg,1,0,3,272,0,654,3,816
1426,2,2,1,3,2,-2,01426NBC.jpg,0,0,1,0,0,195,0,0
1427,0,2,1,2,-2,-2,01427NBC.jpg,2,0,1,950,0,289,6,2850
1428,0,2,1,2,-2,-2,01428NBC.jpg,1,0,1,756,0,255,3,2268
1429,1,1,1,-2,0,-2,01429NBC.jpg,0,0,1,0,0,225,0,0
1430,1,2,1,-2,0,-2,01430NBC.jpg,0,0,2,0,0,449,0,0
1431,0,1,1,2,-2,-2,01431NBC.jpg,1,0,0,441,0,0,3,1323
1432,0,2,1,2,-2,-2,01432NBC.jpg,1,0,0,1116,0,0,3,3348
1433,3,-2,1,-2,1,2,01433NBC.jpg,2,0,0,1203,0,0,6,3609
1434,3,-2,1,-2,1,1,01434NBC.jpg,1,0,0,506,0,0,3,1518
1435,2,1,1,3,1,-2,01435NBC.jpg,0,0,1,0,0,360,0,0
1436,2,1,1,3,1,-2,01436NBC.jpg,0,0,4,0,0,731,0,0
1437,0,2,1,3,-2,-2,01437NBC.jpg,0,0,0,0,0,0,0,0
1438,0,2,1,3,-2,-2,01438NBC.jpg,0,0,0,0,0,0,0,0
1439,1,2,2,-2,0,-2,01439NBC.jpg,2,3,3,1005,1653,801,6,3015
1440,1,2,2,-2,0,-2,01440NBC.jpg,0,2,13,0,1034,2126,0,0
1441,0,2,3,1,-2,-2,01441NBC.jpg,12,5,1,11515,4135,240,36,34545
1442,0,2,4,1,-2,-2,01442NBC.jpg,7,4,8,10370,9873,1737,21,31110
1443,3,-2,2,-2,0,2,01443NBC.jpg,2,0,0,1328,0,0,6,3984
1444,3,-2,3,-2,0,2,01444NBC.jpg,5,3,1,3419,2737,121,15,10257
1445,2,2,3,1,0,-2,01445NBC.jpg,4,0,3,2430,0,481,12,7290
1446,2,2,3,1,0,-2,01446NBC.jpg,2,2,5,2413,1657,922,6,7239
1447,0,2,3,1,-2,-2,01447NBC.jpg,6,6,3,6952,6114,867,18,20856
1448,0,2,4,1,-2,-2,01448NBC.jpg,10,2,5,12192,2923,792,30,36576
1449,1,2,2,-2,0,-2,01449NBC.jpg,0,1,10,0,754,1975,0,0
1450,1,2,2,-2,0,-2,01450NBC.jpg,2,1,15,1610,896,2864,6,4830
1451,0,2,3,1,-2,-2,01451NBC.jpg,10,3,0,13737,3465,0,30,41211
1452,0,2,4,1,-2,-2,01452NBC.jpg,4,6,2,10088,11838,544,12,30264
1453,3,-2,2,-2,0,2,01453NBC.jpg,2,0,0,1175,0,0,6,3525
1454,3,-2,3,-2,0,2,01454NBC.jpg,5,2,3,4422,1871,600,15,13266
1455,2,2,3,1,0,-2,01455NBC.jpg,2,0,2,1654,0,326,6,4962
1456,2,2,3,1,0,-2,01456NBC.jpg,5,0,4,5410,0,782,15,16230
1457,0,2,3,1,-2,-2,01457NBC.jpg,7,4,3,7612,5373,762,21,22836
1458,0,2,4,1,-2,-2,01458NBC.jpg,8,4,8,12077,5587,2254,24,36231
1459,1,3,1,-2,1,-2,01459NBC.jpg,0,0,1,0,0,306,0,0
1460,1,2,1,-2,0,-2,01460NBC.jpg,0,0,2,0,0,336,0,0
1461,0,3,1,1,-2,-2,01461NBC.jpg,0,0,0,0,0,0,0,0
1462,0,2,2,1,-2,-2,01462NBC.jpg,1,1,2,1088,1148,420,3,3264
1463,3,-2,1,-2,2,1,01463NBC.jpg,0,1,0,0,1890,0,0,0
1464,3,-2,2,-2,1,1,01464NBC.jpg,4,1,2,4444,800,275,12,13332
1465,2,3,0,1,2,-2,01465NBC.jpg,0,0,2,0,0,289,0,0
1466,2,2,1,1,1,-2,01466NBC.jpg,0,1,0,0,1444,0,0,0
1467,0,3,1,1,-2,-2,01467NBC.jpg,1,1,3,728,3300,588,3,2184
1468,0,2,2,1,-2,-2,01468NBC.jpg,3,1,3,4003,2112,651,9,12009
1469,1,2,1,-2,0,-2,01469NBC.jpg,0,0,3,0,0,779,0,0
1470,1,2,1,-2,0,-2,01470NBC.jpg,0,0,1,0,0,182,0,0
1471,0,3,1,1,-2,-2,01471NBC.jpg,0,0,2,0,0,353,0,0
1472,0,2,2,1,-2,-2,01472NBC.jpg,2,1,1,4514,1440,340,6,13542
1473,3,-2,1,-2,1,1,01473NBC.jpg,0,1,0,0,1640,0,0,0
1474,3,-2,2,-2,1,1,01474NBC.jpg,4,1,4,5096,925,588,12,15288
1475,2,3,0,1,1,-2,01475NBC.jpg,0,0,2,0,0,299,0,0
1476,2,2,1,1,1,-2,01476NBC.jpg,0,1,3,0,1716,494,0,0
1477,0,3,1,1,-2,-2,01477NBC.jpg,0,1,1,0,3534,272,0,0
1478,0,2,2,1,-2,-2,01478NBC.jpg,3,1,3,5593,2652,662,9,16779
1479,1,2,1,-2,0,-2,01479NBC.jpg,1,1,1,418,572,238,3,1254
1480,1,2,1,-2,0,-2,01480NBC.jpg,3,0,4,921,0,772,9,2763
1481,0,2,2,1,-2,-2,01481NBC.jpg,5,1,5,3335,961,1511,15,10005
1482,0,3,2,1,-2,-2,01482NBC.jpg,3,2,3,1342,2844,1168,9,4026
1483,3,-2,1,-2,1,2,01483NBC.jpg,2,0,0,628,0,0,6,1884
1484,3,-2,2,-2,1,3,01484NBC.jpg,6,0,2,2473,0,350,18,7419
1485,2,2,2,0,0,-2,01485NBC.jpg,0,2,3,0,1404,456,0,0
1486,2,3,1,0,1,-2,01486NBC.jpg,2,0,1,1035,0,323,6,3105
1487,0,2,2,0,-2,-2,01487NBC.jpg,7,0,6,5927,0,1368,21,17781
1488,0,3,2,0,-2,-2,01488NBC.jpg,5,0,11,4611,0,2350,15,13833
1489,1,1,1,-2,0,-2,01489NBC.jpg,1,0,1,644,0,256,3,1932
1490,1,1,1,-2,0,-2,01490NBC.jpg,1,0,1,600,0,196,3,1800
1491,0,1,1,0,-2,-2,01491NBC.jpg,3,0,0,4646,0,0,9,13938
1492,0,1,2,0,-2,-2,01492NBC.jpg,6,0,0,8145,0,0,18,24435
1493,3,-2,1,-2,0,2,01493NBC.jpg,1,0,0,289,0,0,3,867
1494,3,-2,2,-2,1,3,01494NBC.jpg,1,0,0,462,0,0,3,1386
1495,2,1,2,0,0,-2,01495NBC.jpg,1,1,0,374,841,0,3,1122
1496,2,1,1,0,1,-2,01496NBC.jpg,3,0,0,1235,0,0,9,3705
1497,0,1,2,1,-2,-2,01497NBC.jpg,2,2,1,1200,2358,288,6,3600
1498,0,1,1,1,-2,-2,01498NBC.jpg,3,1,2,4105,696,648,9,12315
1499,1,1,0,-2,1,-2,01499NBC.jpg,0,0,2,0,0,480,0,0
1500,1,2,1,-2,1,-2,01500NBC.jpg,0,0,2,0,0,593,0,0
1501,0,1,0,1,-2,-2,01501NBC.jpg,0,0,0,0,0,0,0,0
1502,0,2,0,1,-2,-2,01502NBC.jpg,0,0,0,0,0,0,0,0
1503,3,-2,0,-2,1,3,01503NBC.jpg,0,0,0,0,0,0,0,0
1504,3,-2,0,-2,0,3,01504NBC.jpg,0,0,0,0,0,0,0,0
1505,2,2,0,1,1,-2,01505NBC.jpg,0,1,3,0,380,468,0,0
1506,2,1,0,1,1,-2,01506NBC.jpg,0,0,1,0,0,210,0,0
1507,0,1,1,1,-2,-2,01507NBC.jpg,0,1,1,0,399,255,0,0
1508,0,2,0,1,-2,-2,01508NBC.jpg,0,0,3,0,0,889,0,0
1509,1,1,0,-2,1,-2,01509NBC.jpg,0,0,2,0,0,392,0,0
1510,1,2,1,-2,1,-2,01510NBC.jpg,0,0,6,0,0,1195,0,0
1511,0,1,0,1,-2,-2,01511NBC.jpg,0,0,0,0,0,0,0,0
1512,0,2,0,1,-2,-2,01512NBC.jpg,0,0,1,0,0,323,0,0
1513,3,-2,0,-2,1,3,01513NBC.jpg,0,0,0,0,0,0,0,0
1514,3,-2,0,-2,0,3,01514NBC.jpg,0,0,1,0,0,156,0,0
1515,2,2,0,1,1,-2,01515NBC.jpg,0,1,1,0,400,196,0,0
1516,2,2,0,1,1,-2,01516NBC.jpg,0,0,2,0,0,454,0,0
1517,0,1,1,1,-2,-2,01517NBC.jpg,0,1,0,0,414,0,0,0
1518,0,2,0,1,-2,-2,01518NBC.jpg,0,0,1,0,0,600,0,0
1519,1,2,2,-2,0,-2,01519NBC.jpg,0,1,2,0,504,547,0,0
1520,1,1,2,-2,1,-2,01520NBC.jpg,0,1,2,0,870,464,0,0
1521,0,1,1,1,-2,-2,01521NBC.jpg,0,1,3,0,784,851,0,0
1522,0,1,0,1,-2,-2,01522NBC.jpg,1,0,2,690,0,407,3,2070
1523,3,-2,0,-2,1,1,01523NBC.jpg,0,0,1,0,0,224,0,0
1524,3,-2,0,-2,1,1,01524NBC.jpg,0,0,0,0,0,0,0,0
1525,2,2,0,1,2,-2,01525NBC.jpg,0,0,0,0,0,0,0,0
1526,2,2,0,1,1,-2,01526NBC.jpg,0,0,1,0,0,132,0,0
1527,0,1,0,2,-2,-2,01527NBC.jpg,0,0,2,0,0,534,0,0
1528,0,1,0,2,-2,-2,01528NBC.jpg,1,0,1,342,0,240,3,1026
1529,1,2,2,-2,0,-2,01529NBC.jpg,0,1,4,0,700,1490,0,0
1530,1,1,2,-2,1,-2,01530NBC.jpg,0,1,0,0,1089,0,0,0
1531,0,1,1,1,-2,-2,01531NBC.jpg,1,0,1,1225,0,306,3,3675
1532,0,1,0,1,-2,-2,01532NBC.jpg,1,0,1,864,0,210,3,2592
1533,3,-2,0,-2,1,1,01533NBC.jpg,0,0,1,0,0,196,0,0
1534,3,-2,0,-2,1,1,01534NBC.jpg,0,0,1,0,0,196,0,0
1535,2,2,0,1,2,-2,01535NBC.jpg,0,0,2,0,0,406,0,0
1536,2,2,0,1,1,-2,01536NBC.jpg,0,0,2,0,0,288,0,0
1537,0,1,0,2,-2,-2,01537NBC.jpg,0,0,3,0,0,1234,0,0
1538,0,1,0,2,-2,-2,01538NBC.jpg,1,0,1,672,0,306,3,2016
1539,1,2,0,-2,2,-2,01539NBC.jpg,0,0,3,0,0,761,0,0
1540,1,2,0,-2,2,-2,01540NBC.jpg,0,1,1,0,784,256,0,0
1541,0,1,0,1,-2,-2,01541NBC.jpg,1,0,0,624,0,0,3,1872
1542,0,1,0,1,-2,-2,01542NBC.jpg,0,0,3,0,0,849,0,0
1543,3,-2,0,-2,0,3,01543NBC.jpg,1,0,0,783,0,0,3,2349
1544,3,-2,0,-2,0,2,01544NBC.jpg,1,0,1,306,0,256,3,918
1545,2,2,1,2,1,-2,01545NBC.jpg,1,0,2,812,0,288,3,2436
1546,2,2,0,2,1,-2,01546NBC.jpg,0,0,2,0,0,364,0,0
1547,0,2,0,2,-2,-2,01547NBC.jpg,0,0,0,0,0,0,0,0
1548,0,1,0,2,-2,-2,01548NBC.jpg,0,0,1,0,0,598,0,0
1549,1,2,0,-2,2,-2,01549NBC.jpg,0,1,0,0,484,0,0,0
1550,1,2,0,-2,2,-2,01550NBC.jpg,0,1,0,0,812,0,0,0
1551,0,2,0,2,-2,-2,01551NBC.jpg,0,0,0,0,0,0,0,0
1552,0,1,0,2,-2,-2,01552NBC.jpg,0,0,0,0,0,0,0,0
1553,3,-2,0,-2,0,3,01553NBC.jpg,1,0,0,650,0,0,3,1950
1554,3,-2,0,-2,0,2,01554NBC.jpg,1,0,0,572,0,0,3,1716
1555,2,2,1,2,1,-2,01555NBC.jpg,1,0,1,1024,0,238,3,3072
1556,2,2,0,2,1,-2,01556NBC.jpg,0,0,0,0,0,0,0,0
1557,0,1,0,1,-2,-2,01557NBC.jpg,1,0,0,1054,0,0,3,3162
1558,0,1,0,1,-2,-2,01558NBC.jpg,1,0,0,1147,0,0,3,3441
1559,1,2,2,-2,0,-2,01559NBC.jpg,1,0,8,840,0,1940,3,2520
1560,1,2,1,-2,0,-2,01560NBC.jpg,1,1,12,420,638,2278,3,1260
1561,0,1,0,2,-2,-2,01561NBC.jpg,2,0,2,3866,0,364,6,11598
1562,0,1,1,2,-2,-2,01562NBC.jpg,2,0,3,2085,0,1214,6,6255
1563,3,-2,1,-2,1,2,01563NBC.jpg,2,0,1,3887,0,196,6,11661
1564,3,-2,1,-2,0,3,01564NBC.jpg,2,0,1,1780,0,324,6,5340
1565,2,1,0,2,0,-2,01565NBC.jpg,0,0,4,0,0,814,0,0
1566,2,1,0,2,0,-2,01566NBC.jpg,0,0,3,0,0,734,0,0
1567,0,1,1,2,-2,-2,01567NBC.jpg,0,0,0,0,0,0,0,0
1568,0,1,1,2,-2,-2,01568NBC.jpg,0,0,4,0,0,1011,0,0
1569,1,2,2,-2,0,-2,01569NBC.jpg,3,0,3,2142,0,806,9,6426
1570,1,2,1,-2,0,-2,01570NBC.jpg,3,1,6,1697,624,1520,9,5091
1571,0,1,0,2,-2,-2,01571NBC.jpg,1,1,3,1680,930,806,3,5040
1572,0,1,1,2,-2,-2,01572NBC.jpg,0,0,4,0,0,1539,0,0
1573,3,-2,1,-2,1,2,01573NBC.jpg,2,0,0,2599,0,0,6,7797
1574,3,-2,1,-2,0,3,01574NBC.jpg,0,0,0,0,0,0,0,0
1575,2,1,0,2,0,-2,01575NBC.jpg,0,0,1,0,0,272,0,0
1576,2,1,0,2,0,-2,01576NBC.jpg,0,0,2,0,0,516,0,0
1577,0,1,1,2,-2,-2,01577NBC.jpg,0,0,1,0,0,240,0,0
1578,0,1,1,2,-2,-2,01578NBC.jpg,0,0,3,0,0,944,0,0
1579,1,2,1,-2,0,-2,01579NBC.jpg,1,0,3,648,0,832,3,1944
1580,1,3,1,-2,0,-2,01580NBC.jpg,1,0,6,441,0,1687,3,1323
1581,0,2,1,0,-2,-2,01581NBC.jpg,2,0,2,823,0,923,6,2469
1582,0,2,2,0,-2,-2,01582NBC.jpg,1,2,1,750,3216,289,3,2250
1583,3,-2,1,-2,1,1,01583NBC.jpg,1,0,1,1482,0,169,3,4446
1584,3,-2,2,-2,1,1,01584NBC.jpg,2,3,3,2532,2402,444,6,7596
1585,2,2,1,0,0,-2,01585NBC.jpg,2,0,2,552,0,560,6,1656
1586,2,2,1,0,1,-2,01586NBC.jpg,0,0,5,0,0,973,0,0
1587,0,2,2,0,-2,-2,01587NBC.jpg,4,0,1,4916,0,360,12,14748
1588,0,2,2,0,-2,-2,01588NBC.jpg,5,1,4,6108,754,1005,15,18324
1589,1,2,1,-2,0,-2,01589NBC.jpg,1,0,1,841,0,380,3,2523
1590,1,3,1,-2,0,-2,01590NBC.jpg,1,0,3,420,0,1110,3,1260
1591,0,2,1,0,-2,-2,01591NBC.jpg,2,0,0,860,0,0,6,2580
1592,0,2,2,0,-2,-2,01592NBC.jpg,1,2,0,1023,3576,0,3,3069
1593,3,-2,1,-2,1,1,01593NBC.jpg,1,0,1,1764,0,240,3,5292
1594,3,-2,2,-2,1,1,01594NBC.jpg,3,2,4,4525,2437,701,9,13575
1595,2,2,1,0,0,-2,01595NBC.jpg,2,0,2,903,0,790,6,2709
1596,2,2,1,0,1,-2,01596NBC.jpg,0,0,5,0,0,866,0,0
1597,0,2,2,0,-2,-2,01597NBC.jpg,3,0,1,4142,0,360,9,12426
1598,0,2,2,0,-2,-2,01598NBC.jpg,5,1,3,6980,1023,1169,15,20940
1599,1,2,0,-2,0,-2,01599NBC.jpg,0,0,0,0,0,0,0,0
1600,1,2,1,-2,0,-2,01600NBC.jpg,0,0,2,0,0,740,0,0
1601,0,2,1,0,-2,-2,01601NBC.jpg,0,0,3,0,0,1562,0,0
1602,0,3,1,0,-2,-2,01602NBC.jpg,0,0,3,0,0,681,0,0
1603,3,-2,0,-2,0,1,01603NBC.jpg,0,0,1,0,0,144,0,0
1604,3,-2,0,-2,0,0,01604NBC.jpg,0,0,3,0,0,437,0,0
1605,2,1,0,0,0,-2,01605NBC.jpg,0,0,2,0,0,403,0,0
1606,2,2,0,0,0,-2,01606NBC.jpg,0,0,2,0,0,486,0,0
1607,0,2,1,0,-2,-2,01607NBC.jpg,0,0,2,0,0,635,0,0
1608,0,3,1,0,-2,-2,01608NBC.jpg,1,0,3,380,0,754,3,1140
1609,1,2,0,-2,0,-2,01609NBC.jpg,0,0,3,0,0,670,0,0
1610,1,2,1,-2,0,-2,01610NBC.jpg,0,1,2,0,928,465,0,0
1611,0,2,1,0,-2,-2,01611NBC.jpg,0,0,4,0,0,1197,0,0
1612,0,3,1,0,-2,-2,01612NBC.jpg,1,0,2,891,0,576,3,2673
